Index,Klasifikasi
85584,Kesehatan
214619,Kesehatan
144930,Pendidikan
43482,Pendidikan
190590,Pendidikan
49154,Lainnya
69642,Lainnya
255326,Lainnya
195308,Pendidikan
206512,Lainnya
43476,Pendidikan
193753,Lainnya
24079,Kesehatan
240584,Lainnya
98989,Pendidikan
231474,Pendidikan
202846,Pendidikan
132409,Pendidikan
202872,Lainnya
191170,Pendidikan
166505,Kesehatan
171280,Lainnya
121054,Kesehatan
266102,Pendidikan
129765,Pendidikan
62029,Pendidikan
236821,Lainnya
280270,Lainnya
43525,Kesehatan
6078,Kesehatan
82407,Kesehatan
257883,Kesehatan
220403,Kesehatan
114520,Pendidikan
68343,Lainnya
18372,Lainnya
68705,Kesehatan
3552,Kesehatan
63001,Lainnya
72899,Kesehatan
18494,Lainnya
111607,Pendidikan
131336,Lainnya
92498,Kesehatan
214013,Kesehatan
321431,Kesehatan
59175,Kesehatan
94019,Kesehatan
98365,Pendidikan
139250,Kesehatan
21316,Kesehatan
3410,Pendidikan
76273,Pendidikan
283510,Pendidikan
233400,Lainnya
264795,Lainnya
256042,Kesehatan
265406,Kesehatan
272053,Kesehatan
7297,Pendidikan
66649,Pendidikan
143000,Pendidikan
322651,Pendidikan
281379,Lainnya
251393,Lainnya
91002,Pendidikan
124879,Kesehatan
195474,Lainnya
157844,Pendidikan
298480,Lainnya
129673,Pendidikan
83721,Kesehatan
103856,Pendidikan
299759,Pendidikan
57040,Lainnya
121242,Lainnya
83420,Lainnya
296888,Kesehatan
126938,Lainnya
28241,Lainnya
265547,Pendidikan
36325,Lainnya
185428,Kesehatan
226672,Lainnya
159190,Kesehatan
313965,Lainnya
239334,Kesehatan
22104,Pendidikan
127912,Lainnya
45398,Lainnya
288590,Kesehatan
165696,Kesehatan
17375,Kesehatan
79323,Lainnya
13400,Kesehatan
86055,Pendidikan
78041,Lainnya
222481,Kesehatan
164840,Kesehatan
49846,Pendidikan
288993,Pendidikan
52869,Lainnya
184431,Lainnya
184399,Kesehatan
279936,Lainnya
208501,Lainnya
230633,Pendidikan
182055,Kesehatan
147179,Kesehatan
236387,Pendidikan
285363,Kesehatan
244774,Pendidikan
38112,Lainnya
285761,Lainnya
172661,Lainnya
222343,Lainnya
117871,Pendidikan
14690,Lainnya
30756,Lainnya
47761,Pendidikan
158836,Pendidikan
218861,Pendidikan
36568,Lainnya
244917,Lainnya
25167,Lainnya
290890,Pendidikan
94540,Kesehatan
278772,Pendidikan
278189,Pendidikan
138749,Lainnya
241045,Lainnya
241444,Pendidikan
47903,Pendidikan
51042,Pendidikan
265163,Pendidikan
59081,Lainnya
90897,Pendidikan
191659,Pendidikan
87610,Pendidikan
78775,Kesehatan
244287,Lainnya
30252,Lainnya
15221,Lainnya
223120,Lainnya
106766,Pendidikan
35568,Lainnya
127764,Lainnya
109983,Pendidikan
192963,Kesehatan
117474,Lainnya
60413,Pendidikan
114667,Pendidikan
184327,Pendidikan
94839,Lainnya
40243,Pendidikan
65132,Pendidikan
62341,Kesehatan
313121,Lainnya
96176,Kesehatan
62001,Pendidikan
164245,Kesehatan
27912,Kesehatan
246602,Lainnya
59119,Pendidikan
159467,Kesehatan
261336,Pendidikan
105347,Kesehatan
224202,Pendidikan
159966,Pendidikan
232928,Kesehatan
153049,Pendidikan
189868,Kesehatan
43266,Lainnya
157293,Pendidikan
198918,Kesehatan
218056,Kesehatan
144292,Lainnya
3031,Lainnya
96964,Pendidikan
121662,Pendidikan
139913,Lainnya
256070,Pendidikan
122474,Kesehatan
314218,Lainnya
159273,Kesehatan
283293,Kesehatan
7758,Kesehatan
151104,Pendidikan
80697,Kesehatan
210807,Lainnya
213807,Pendidikan
31149,Pendidikan
243149,Pendidikan
277325,Kesehatan
34041,Pendidikan
11532,Kesehatan
30253,Pendidikan
89714,Kesehatan
217869,Kesehatan
47936,Lainnya
19726,Lainnya
99646,Kesehatan
322250,Pendidikan
246264,Pendidikan
45259,Pendidikan
200998,Lainnya
273313,Kesehatan
6362,Kesehatan
22446,Lainnya
16217,Pendidikan
204191,Kesehatan
139725,Lainnya
132508,Kesehatan
208250,Pendidikan
242161,Lainnya
50687,Lainnya
237581,Lainnya
69593,Pendidikan
282994,Kesehatan
83330,Pendidikan
53363,Kesehatan
91854,Lainnya
103575,Pendidikan
306632,Lainnya
322449,Lainnya
226894,Kesehatan
153488,Pendidikan
157934,Kesehatan
19757,Pendidikan
89535,Lainnya
252044,Pendidikan
209579,Kesehatan
298622,Lainnya
221824,Lainnya
304121,Kesehatan
99774,Lainnya
318684,Lainnya
35267,Lainnya
104147,Pendidikan
223439,Lainnya
279799,Pendidikan
51254,Kesehatan
234245,Kesehatan
39410,Kesehatan
269205,Pendidikan
200484,Kesehatan
8358,Kesehatan
150325,Lainnya
133858,Lainnya
87818,Kesehatan
142260,Pendidikan
242656,Pendidikan
320061,Pendidikan
308259,Pendidikan
67365,Kesehatan
303675,Lainnya
307038,Lainnya
264936,Lainnya
195542,Pendidikan
10410,Pendidikan
20865,Pendidikan
51735,Kesehatan
235223,Pendidikan
161445,Lainnya
50230,Kesehatan
138936,Pendidikan
217684,Pendidikan
121218,Kesehatan
91147,Kesehatan
13779,Pendidikan
103516,Kesehatan
282268,Kesehatan
241871,Pendidikan
117035,Lainnya
205325,Kesehatan
148941,Lainnya
113662,Lainnya
93952,Lainnya
230446,Kesehatan
179456,Lainnya
41262,Lainnya
88280,Kesehatan
124733,Pendidikan
213708,Lainnya
148287,Kesehatan
175189,Kesehatan
75281,Pendidikan
288584,Kesehatan
273526,Lainnya
261128,Lainnya
52901,Kesehatan
214145,Lainnya
42875,Kesehatan
267075,Lainnya
289651,Kesehatan
145987,Kesehatan
78856,Kesehatan
266987,Kesehatan
313596,Lainnya
262076,Pendidikan
103569,Pendidikan
264883,Lainnya
156464,Pendidikan
243102,Lainnya
130999,Kesehatan
317698,Kesehatan
199626,Pendidikan
258144,Kesehatan
106218,Lainnya
46368,Pendidikan
240243,Lainnya
240659,Lainnya
235913,Kesehatan
196718,Lainnya
104002,Lainnya
299278,Lainnya
310933,Lainnya
140112,Pendidikan
9810,Lainnya
190417,Lainnya
213051,Pendidikan
23025,Kesehatan
154759,Pendidikan
142052,Pendidikan
235726,Kesehatan
306276,Pendidikan
254828,Kesehatan
201130,Lainnya
224692,Kesehatan
297845,Pendidikan
116010,Pendidikan
285078,Kesehatan
157252,Kesehatan
288349,Lainnya
38804,Pendidikan
146733,Kesehatan
287506,Pendidikan
50103,Lainnya
69846,Pendidikan
275549,Pendidikan
38331,Pendidikan
40606,Kesehatan
295936,Pendidikan
24346,Lainnya
63941,Pendidikan
180370,Pendidikan
135726,Kesehatan
179480,Kesehatan
214274,Pendidikan
153277,Kesehatan
261190,Lainnya
205384,Lainnya
91998,Pendidikan
205115,Lainnya
228140,Lainnya
297955,Lainnya
37147,Kesehatan
168117,Lainnya
231678,Lainnya
238862,Kesehatan
121389,Lainnya
59115,Pendidikan
157508,Kesehatan
240776,Kesehatan
301332,Kesehatan
128685,Pendidikan
192493,Pendidikan
124166,Pendidikan
116161,Kesehatan
2153,Kesehatan
54088,Pendidikan
132835,Kesehatan
202898,Pendidikan
209978,Kesehatan
118815,Kesehatan
147729,Pendidikan
40548,Kesehatan
102239,Lainnya
129055,Kesehatan
39754,Pendidikan
227347,Pendidikan
31834,Pendidikan
43542,Pendidikan
220459,Kesehatan
59550,Pendidikan
84294,Pendidikan
15392,Lainnya
211351,Lainnya
91678,Kesehatan
83763,Kesehatan
151576,Kesehatan
252673,Lainnya
279704,Kesehatan
132343,Pendidikan
180755,Kesehatan
283066,Kesehatan
231323,Lainnya
276682,Kesehatan
20424,Lainnya
207533,Kesehatan
168580,Lainnya
212560,Lainnya
280668,Kesehatan
314840,Pendidikan
18798,Pendidikan
324685,Kesehatan
262926,Pendidikan
180402,Kesehatan
12934,Pendidikan
205162,Lainnya
206198,Kesehatan
3662,Pendidikan
246710,Lainnya
257583,Kesehatan
279883,Pendidikan
287890,Lainnya
103616,Lainnya
120158,Pendidikan
159674,Pendidikan
88535,Lainnya
24716,Lainnya
57758,Kesehatan
228306,Kesehatan
11548,Lainnya
231021,Lainnya
250308,Pendidikan
283794,Kesehatan
124029,Lainnya
319144,Lainnya
87525,Kesehatan
29619,Kesehatan
182130,Kesehatan
239581,Kesehatan
285534,Pendidikan
271996,Pendidikan
191771,Pendidikan
52069,Kesehatan
165180,Kesehatan
94140,Kesehatan
196160,Lainnya
160139,Lainnya
116652,Kesehatan
80386,Lainnya
323845,Kesehatan
212212,Kesehatan
36350,Lainnya
75328,Lainnya
98459,Lainnya
618,Lainnya
54578,Pendidikan
314873,Lainnya
68083,Kesehatan
71073,Lainnya
137866,Kesehatan
304298,Pendidikan
278388,Pendidikan
73090,Kesehatan
110094,Lainnya
119232,Kesehatan
265478,Pendidikan
45385,Lainnya
139976,Pendidikan
296101,Pendidikan
301468,Pendidikan
135439,Kesehatan
115350,Kesehatan
37763,Kesehatan
22207,Kesehatan
237019,Pendidikan
75946,Lainnya
307634,Lainnya
84038,Lainnya
304819,Kesehatan
105062,Lainnya
199887,Pendidikan
129501,Kesehatan
459,Kesehatan
276548,Lainnya
180333,Pendidikan
16334,Pendidikan
61098,Kesehatan
284292,Pendidikan
110538,Kesehatan
16006,Pendidikan
148440,Pendidikan
258207,Lainnya
268923,Lainnya
101631,Lainnya
132069,Kesehatan
116275,Kesehatan
174053,Pendidikan
242776,Kesehatan
227051,Lainnya
75276,Lainnya
227582,Kesehatan
42219,Pendidikan
275178,Pendidikan
257961,Kesehatan
288516,Lainnya
164551,Lainnya
27010,Pendidikan
280126,Kesehatan
52781,Lainnya
127179,Lainnya
2680,Kesehatan
292107,Pendidikan
188263,Pendidikan
99594,Pendidikan
50621,Kesehatan
7756,Lainnya
262736,Pendidikan
232601,Pendidikan
191724,Pendidikan
97215,Lainnya
83176,Lainnya
274984,Pendidikan
66382,Kesehatan
265236,Pendidikan
211260,Lainnya
41222,Lainnya
32451,Kesehatan
119740,Pendidikan
280300,Kesehatan
314962,Kesehatan
136870,Lainnya
236236,Lainnya
102552,Pendidikan
36131,Lainnya
107353,Pendidikan
136567,Kesehatan
253374,Kesehatan
51249,Lainnya
260757,Pendidikan
101091,Pendidikan
243356,Kesehatan
83645,Kesehatan
235999,Pendidikan
25483,Pendidikan
114440,Kesehatan
235835,Pendidikan
284671,Pendidikan
38313,Kesehatan
44552,Kesehatan
199119,Lainnya
127665,Pendidikan
25961,Kesehatan
66403,Lainnya
50915,Kesehatan
152662,Pendidikan
128380,Lainnya
30819,Kesehatan
323948,Pendidikan
118086,Lainnya
215769,Kesehatan
265113,Pendidikan
202871,Kesehatan
138330,Lainnya
228942,Lainnya
201832,Lainnya
20256,Kesehatan
39629,Lainnya
233641,Kesehatan
220594,Pendidikan
156828,Kesehatan
9269,Pendidikan
114683,Kesehatan
262790,Kesehatan
251395,Lainnya
195705,Lainnya
243223,Kesehatan
130088,Lainnya
43002,Pendidikan
259277,Kesehatan
148511,Pendidikan
234643,Lainnya
122913,Kesehatan
91435,Kesehatan
245989,Kesehatan
43796,Pendidikan
170540,Kesehatan
265937,Lainnya
167813,Lainnya
125438,Kesehatan
306097,Pendidikan
101276,Pendidikan
101462,Kesehatan
47167,Pendidikan
49281,Pendidikan
310069,Pendidikan
232135,Lainnya
32470,Lainnya
58142,Kesehatan
117448,Pendidikan
4379,Pendidikan
183311,Pendidikan
197022,Pendidikan
76395,Lainnya
196322,Pendidikan
191957,Pendidikan
15450,Lainnya
81147,Pendidikan
156519,Lainnya
267116,Kesehatan
81540,Lainnya
273672,Lainnya
108637,Lainnya
310415,Kesehatan
239684,Kesehatan
70161,Lainnya
233068,Pendidikan
234124,Kesehatan
26966,Pendidikan
130286,Kesehatan
106384,Lainnya
30561,Pendidikan
320915,Lainnya
81176,Pendidikan
244930,Lainnya
171847,Kesehatan
243048,Kesehatan
179121,Kesehatan
72240,Lainnya
245428,Lainnya
209838,Kesehatan
290727,Kesehatan
33787,Kesehatan
191652,Pendidikan
49650,Lainnya
177198,Lainnya
83748,Lainnya
182587,Lainnya
288205,Pendidikan
304387,Kesehatan
23193,Kesehatan
224858,Lainnya
27575,Kesehatan
69549,Kesehatan
292648,Kesehatan
115216,Pendidikan
187052,Pendidikan
90263,Pendidikan
176005,Kesehatan
272930,Kesehatan
54862,Kesehatan
282919,Kesehatan
23855,Kesehatan
155687,Pendidikan
203231,Pendidikan
103671,Pendidikan
48934,Kesehatan
211817,Kesehatan
1431,Kesehatan
151754,Lainnya
235648,Pendidikan
214847,Kesehatan
322103,Lainnya
177731,Lainnya
158870,Pendidikan
25323,Pendidikan
243748,Pendidikan
163485,Pendidikan
226378,Pendidikan
246293,Lainnya
264639,Pendidikan
217085,Pendidikan
241704,Pendidikan
106580,Kesehatan
217757,Kesehatan
117593,Pendidikan
289296,Lainnya
26680,Kesehatan
106597,Kesehatan
133998,Kesehatan
257200,Kesehatan
130786,Pendidikan
4050,Kesehatan
286140,Pendidikan
95857,Pendidikan
158690,Lainnya
62668,Pendidikan
112314,Lainnya
267239,Pendidikan
230820,Lainnya
133635,Lainnya
84500,Lainnya
72699,Lainnya
102314,Pendidikan
80179,Lainnya
148244,Pendidikan
285608,Pendidikan
174238,Kesehatan
134503,Pendidikan
100431,Pendidikan
112528,Pendidikan
154046,Lainnya
186185,Lainnya
282912,Kesehatan
305527,Kesehatan
309476,Lainnya
13630,Lainnya
166429,Lainnya
211899,Lainnya
50662,Pendidikan
308103,Pendidikan
108698,Pendidikan
13020,Pendidikan
185584,Pendidikan
50517,Lainnya
264137,Lainnya
68646,Lainnya
139652,Kesehatan
286463,Pendidikan
230023,Pendidikan
294884,Pendidikan
74450,Kesehatan
298945,Lainnya
75937,Lainnya
95162,Lainnya
24478,Pendidikan
5464,Pendidikan
4151,Pendidikan
1249,Kesehatan
314760,Lainnya
181474,Pendidikan
65185,Lainnya
319081,Kesehatan
244254,Pendidikan
213825,Kesehatan
294355,Pendidikan
154732,Pendidikan
231983,Lainnya
297268,Kesehatan
48369,Lainnya
256717,Lainnya
160663,Lainnya
11248,Kesehatan
179503,Kesehatan
76986,Pendidikan
56766,Lainnya
283476,Lainnya
106393,Pendidikan
168631,Kesehatan
297628,Lainnya
134633,Lainnya
200339,Kesehatan
104787,Lainnya
117028,Pendidikan
294919,Kesehatan
67347,Pendidikan
259138,Pendidikan
149291,Pendidikan
37670,Lainnya
33637,Lainnya
52287,Pendidikan
288056,Kesehatan
237753,Pendidikan
190355,Lainnya
82453,Kesehatan
309977,Lainnya
147828,Pendidikan
170718,Lainnya
192426,Kesehatan
3101,Kesehatan
21235,Lainnya
247973,Kesehatan
230203,Pendidikan
92919,Pendidikan
87046,Pendidikan
188392,Pendidikan
78203,Kesehatan
238865,Pendidikan
115608,Lainnya
321077,Kesehatan
232563,Pendidikan
71804,Pendidikan
239892,Lainnya
280894,Pendidikan
246692,Kesehatan
125070,Kesehatan
243558,Pendidikan
182708,Kesehatan
195455,Lainnya
14719,Pendidikan
102883,Lainnya
193628,Kesehatan
135198,Pendidikan
193291,Kesehatan
34252,Pendidikan
146633,Lainnya
37933,Lainnya
322679,Kesehatan
288971,Lainnya
216086,Pendidikan
17895,Lainnya
240712,Kesehatan
141707,Lainnya
102785,Lainnya
137324,Pendidikan
220794,Kesehatan
256215,Kesehatan
149822,Lainnya
8208,Lainnya
7250,Pendidikan
155213,Kesehatan
2328,Kesehatan
191810,Kesehatan
36800,Lainnya
297220,Lainnya
230046,Kesehatan
157591,Kesehatan
183860,Pendidikan
76699,Pendidikan
122786,Kesehatan
292252,Kesehatan
261793,Kesehatan
186334,Lainnya
185502,Kesehatan
175251,Pendidikan
96350,Pendidikan
140189,Lainnya
239126,Pendidikan
181576,Pendidikan
319763,Kesehatan
307518,Lainnya
279096,Lainnya
176268,Pendidikan
170448,Pendidikan
195017,Pendidikan
40503,Pendidikan
188090,Lainnya
237400,Lainnya
213535,Pendidikan
264659,Kesehatan
306961,Kesehatan
104066,Kesehatan
288937,Kesehatan
269461,Lainnya
11909,Lainnya
299529,Pendidikan
323163,Pendidikan
3668,Kesehatan
102940,Pendidikan
146329,Lainnya
211680,Kesehatan
179791,Pendidikan
185303,Pendidikan
75258,Pendidikan
311066,Pendidikan
107756,Pendidikan
256837,Lainnya
164333,Lainnya
238275,Pendidikan
314990,Kesehatan
229201,Kesehatan
311112,Pendidikan
299720,Pendidikan
310511,Pendidikan
146825,Lainnya
318252,Kesehatan
213373,Lainnya
295777,Kesehatan
153669,Pendidikan
166473,Kesehatan
197853,Lainnya
212187,Kesehatan
231153,Lainnya
184906,Pendidikan
290252,Lainnya
269560,Kesehatan
89862,Kesehatan
15978,Kesehatan
156513,Pendidikan
208651,Lainnya
182868,Lainnya
13721,Pendidikan
39457,Kesehatan
160260,Lainnya
293832,Lainnya
52919,Kesehatan
244637,Pendidikan
268660,Kesehatan
3904,Lainnya
60408,Lainnya
55246,Kesehatan
176278,Kesehatan
128977,Kesehatan
157330,Lainnya
174118,Pendidikan
80395,Pendidikan
296985,Kesehatan
175978,Pendidikan
33730,Lainnya
184925,Kesehatan
189028,Lainnya
17208,Pendidikan
166016,Kesehatan
249177,Lainnya
250879,Pendidikan
166933,Pendidikan
286586,Kesehatan
181910,Lainnya
300803,Kesehatan
151090,Pendidikan
217354,Kesehatan
57256,Lainnya
153067,Kesehatan
27765,Pendidikan
291931,Lainnya
250417,Lainnya
187146,Lainnya
140905,Pendidikan
154203,Kesehatan
46944,Kesehatan
71341,Pendidikan
138849,Kesehatan
81794,Pendidikan
78082,Lainnya
290671,Pendidikan
188675,Pendidikan
147159,Pendidikan
313613,Kesehatan
48853,Kesehatan
166207,Kesehatan
163680,Lainnya
225889,Lainnya
64994,Lainnya
29734,Kesehatan
323836,Lainnya
269503,Pendidikan
152862,Lainnya
94334,Pendidikan
239268,Pendidikan
108041,Kesehatan
122928,Lainnya
81858,Lainnya
181710,Pendidikan
67261,Lainnya
222936,Lainnya
46906,Pendidikan
319443,Lainnya
286247,Pendidikan
255980,Pendidikan
194881,Lainnya
86084,Pendidikan
115977,Pendidikan
148141,Lainnya
164612,Kesehatan
34627,Kesehatan
22636,Pendidikan
247892,Pendidikan
102626,Lainnya
75340,Kesehatan
212713,Pendidikan
318525,Pendidikan
33443,Pendidikan
236564,Pendidikan
256858,Kesehatan
165160,Kesehatan
80966,Pendidikan
166076,Lainnya
14549,Lainnya
49217,Kesehatan
299286,Kesehatan
186327,Lainnya
182153,Pendidikan
119998,Lainnya
230915,Pendidikan
283566,Lainnya
87468,Pendidikan
324256,Pendidikan
137315,Pendidikan
111762,Kesehatan
262166,Lainnya
142782,Kesehatan
96880,Lainnya
260907,Pendidikan
60685,Kesehatan
55596,Kesehatan
166466,Pendidikan
38668,Pendidikan
291245,Lainnya
14633,Pendidikan
206244,Pendidikan
314791,Pendidikan
34395,Pendidikan
42836,Kesehatan
239643,Lainnya
270519,Lainnya
107709,Lainnya
214026,Kesehatan
162369,Kesehatan
220775,Pendidikan
90407,Pendidikan
128332,Pendidikan
154395,Lainnya
46752,Pendidikan
290834,Kesehatan
117806,Lainnya
131081,Lainnya
200786,Kesehatan
38659,Kesehatan
75138,Pendidikan
71398,Kesehatan
226277,Kesehatan
1266,Kesehatan
268415,Lainnya
272671,Lainnya
286459,Pendidikan
93017,Lainnya
33096,Kesehatan
57694,Lainnya
273657,Pendidikan
178791,Lainnya
11482,Kesehatan
46949,Lainnya
266419,Pendidikan
31880,Lainnya
304651,Lainnya
168700,Lainnya
216392,Kesehatan
300375,Lainnya
55280,Kesehatan
166347,Kesehatan
259258,Lainnya
101940,Lainnya
250646,Kesehatan
171681,Pendidikan
182787,Kesehatan
232920,Kesehatan
191178,Kesehatan
294688,Pendidikan
61299,Lainnya
5024,Kesehatan
191908,Lainnya
154685,Lainnya
87029,Pendidikan
198281,Kesehatan
14587,Kesehatan
158088,Lainnya
259653,Lainnya
254939,Kesehatan
269212,Kesehatan
139396,Pendidikan
287591,Lainnya
158768,Lainnya
273546,Lainnya
254242,Pendidikan
85285,Lainnya
117557,Kesehatan
263951,Pendidikan
163938,Kesehatan
73978,Lainnya
189690,Kesehatan
161211,Pendidikan
117663,Kesehatan
191621,Kesehatan
288252,Kesehatan
324475,Kesehatan
307803,Lainnya
27050,Pendidikan
26254,Pendidikan
50196,Kesehatan
190675,Kesehatan
311989,Pendidikan
154493,Lainnya
106919,Kesehatan
30859,Lainnya
182276,Pendidikan
25790,Kesehatan
176694,Lainnya
193215,Pendidikan
315142,Kesehatan
166578,Lainnya
201060,Kesehatan
233728,Pendidikan
117050,Pendidikan
313655,Lainnya
118695,Lainnya
13118,Pendidikan
277924,Pendidikan
105453,Pendidikan
211338,Pendidikan
316656,Kesehatan
320897,Pendidikan
109671,Kesehatan
285978,Pendidikan
253028,Kesehatan
120189,Pendidikan
230938,Kesehatan
196749,Kesehatan
7639,Lainnya
199970,Kesehatan
264047,Lainnya
207890,Kesehatan
182949,Pendidikan
247641,Kesehatan
4476,Kesehatan
60604,Pendidikan
241620,Kesehatan
265275,Lainnya
273,Lainnya
43493,Kesehatan
196528,Lainnya
182270,Kesehatan
124190,Kesehatan
227664,Kesehatan
237003,Lainnya
216082,Pendidikan
269428,Kesehatan
10522,Pendidikan
237165,Kesehatan
22061,Pendidikan
283193,Pendidikan
28492,Kesehatan
302562,Pendidikan
177189,Pendidikan
236796,Pendidikan
69048,Pendidikan
136674,Kesehatan
201025,Pendidikan
222712,Kesehatan
287813,Lainnya
298551,Lainnya
136491,Kesehatan
290345,Kesehatan
189694,Kesehatan
219924,Kesehatan
57842,Kesehatan
222283,Pendidikan
158488,Pendidikan
188929,Pendidikan
233681,Pendidikan
202273,Pendidikan
72469,Kesehatan
294007,Lainnya
4175,Pendidikan
250547,Pendidikan
318643,Lainnya
319245,Lainnya
308082,Kesehatan
79763,Kesehatan
138399,Pendidikan
256635,Lainnya
168711,Lainnya
149673,Kesehatan
225465,Pendidikan
4833,Lainnya
186780,Kesehatan
